Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","275","Palestine","5321","Producing Animals/Slaughtered","21121","Meat of chickens, fresh or chilled","2017","2017","1000 An","31000","E","Estimated value",""
"QCL","Crops and livestock products","275","Palestine","5424","Yield/Carcass Weight","21121","Meat of chickens, fresh or chilled","2018","2018","g/An","1720","E","Estimated value",""
"QCL","Crops and livestock products","275","Palestine","5510","Production","21121","Meat of chickens, fresh or chilled","2018","2018","t","79108.26","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","275","Palestine","5321","Producing Animals/Slaughtered","21121","Meat of chickens, fresh or chilled","2018","2018","1000 An","46000","E","Estimated value",""
"QCL","Crops and livestock products","275","Palestine","5424","Yield/Carcass Weight","21121","Meat of chickens, fresh or chilled","2019","2019","g/An","1804","E","Estimated value",""
"QCL","Crops and livestock products","275","Palestine","5510","Production","21121","Meat of chickens, fresh or chilled","2019","2019","t","86000","A","Official figure",""
"QCL","Crops and livestock products","275","Palestine","5321","Producing Animals/Slaughtered","21121","Meat of chickens, fresh or chilled","2019","2019","1000 An","47677","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","275","Palestine","5424","Yield/Carcass Weight","21121","Meat of chickens, fresh or chilled","2020","2020","g/An","1627","E","Estimated value",""
"QCL","Crops and livestock products","275","Palestine","5510","Production","21121","Meat of chickens, fresh or chilled","2020","2020","t","49644.15","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","275","Palestine","5321","Producing Animals/Slaughtered","21121","Meat of chickens, fresh or chilled","2020","2020","1000 An","30522","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","275","Palestine","5424","Yield/Carcass Weight","21121","Meat of chickens, fresh or chilled","2021","2021","g/An","1368","E","Estimated value",""
"QCL","Crops and livestock products","275","Palestine","5510","Production","21121","Meat of chickens, fresh or chilled","2021","2021","t","37290","A","Official figure",""
"QCL","Crops and livestock products","275","Palestine","5321","Producing Animals/Slaughtered","21121","Meat of chickens, fresh or chilled","2021","2021","1000 An","27260","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","275","Palestine","5424","Yield/Carcass Weight","21121","Meat of chickens, fresh or chilled","2022","2022","g/An","1442","E","Estimated value",""
"QCL","Crops and livestock products","275","Palestine","5510","Production","21121","Meat of chickens, fresh or chilled","2022","2022","t","34318","X","Figure from external organization","Unofficial figure"
"QCL","Crops and livestock products","275","Palestine","5321","Producing Animals/Slaughtered","21121","Meat of chickens, fresh or chilled","2022","2022","1000 An","23803","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","275","Palestine","5510","Production","21116","Meat of goat, fresh or chilled","1991","1991","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","275","Palestine","5320","Producing Animals/Slaughtered","21116","Meat of goat, fresh or chilled","1991","1991","An","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","275","Palestine","5510","Production","21116","Meat of goat, fresh or chilled","1992","1992","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","275","Palestine","5320","Producing Animals/Slaughtered","21116","Meat of goat, fresh or chilled","1992","1992","An","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","275","Palestine","5510","Production","21116","Meat of goat, fresh or chilled","1993","1993","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","275","Palestine","5320","Producing Animals/Slaughtered","21116","Meat of goat, fresh or chilled","1993","1993","An","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","275","Palestine","5417","Yield/Carcass Weight","21116","Meat of goat, fresh or chilled","1994","1994","kg/An","22","E","Estimated value",""
"QCL","Crops and livestock products","275","Palestine","5510","Production","21116","Meat of goat, fresh or chilled","1994","1994","t","4304","A","Official figure",""
"QCL","Crops and livestock products","275","Palestine","5320","Producing Animals/Slaughtered","21116","Meat of goat, fresh or chilled","1994","1994","An","200186","E","Estimated value",""
"QCL","Crops and livestock products","275","Palestine","5417","Yield/Carcass Weight","21116","Meat of goat, fresh or chilled","1995","1995","kg/An","22","E","Estimated value",""
"QCL","Crops and livestock products","275","Palestine","5510","Production","21116","Meat of goat, fresh or chilled","1995","1995","t","4414","A","Official figure",""
"QCL","Crops and livestock products","275","Palestine","5320","Producing Animals/Slaughtered","21116","Meat of goat, fresh or chilled","1995","1995","An","205302","E","Estimated value",""
"QCL","Crops and livestock products","275","Palestine","5417","Yield/Carcass Weight","21116","Meat of goat, fresh or chilled","1996","1996","kg/An","22","E","Estimated value",""
"QCL","Crops and livestock products","275","Palestine","5510","Production","21116","Meat of goat, fresh or chilled","1996","1996","t","3225","E","Estimated value",""
"QCL","Crops and livestock products","275","Palestine","5320","Producing Animals/Slaughtered","21116","Meat of goat, fresh or chilled","1996","1996","An","150000","E","Estimated value",""
"QCL","Crops and livestock products","275","Palestine","5417","Yield/Carcass Weight","21116","Meat of goat, fresh or chilled","1997","1997","kg/An","22","E","Estimated value",""
"QCL","Crops and livestock products","275","Palestine","5510","Production","21116","Meat of goat, fresh or chilled","1997","1997","t","3117.5","E","Estimated value",""
"QCL","Crops and livestock products","275","Palestine","5320","Producing Animals/Slaughtered","21116","Meat of goat, fresh or chilled","1997","1997","An","145000","E","Estimated value",""
"QCL","Crops and livestock products","275","Palestine","5417","Yield/Carcass Weight","21116","Meat of goat, fresh or chilled","1998","1998","kg/An","22","E","Estimated value",""
"QCL","Crops and livestock products","275","Palestine","5510","Production","21116","Meat of goat, fresh or chilled","1998","1998","t","3225","E","Estimated value",""
"QCL","Crops and livestock products","275","Palestine","5320","Producing Animals/Slaughtered","21116","Meat of goat, fresh or chilled","1998","1998","An","150000","E","Estimated value",""
"QCL","Crops and livestock products","275","Palestine","5417","Yield/Carcass Weight","21116","Meat of goat, fresh or chilled","1999","1999","kg/An","22","E","Estimated value",""
"QCL","Crops and livestock products","275","Palestine","5510","Production","21116","Meat of goat, fresh or chilled","1999","1999","t","3387.3","E","Estimated value",""
"QCL","Crops and livestock products","275","Palestine","5320","Producing Animals/Slaughtered","21116","Meat of goat, fresh or chilled","1999","1999","An","157549","X","Figure from external organization","Unofficial figure"
"QCL","Crops and livestock products","275","Palestine","5417","Yield/Carcass Weight","21116","Meat of goat, fresh or chilled","2000","2000","kg/An","21","X","Figure from external organization",""
"QCL","Crops and livestock products","275","Palestine","5510","Production","21116","Meat of goat, fresh or chilled","2000","2000","t","3946.07","X","Figure from external organization","Unofficial figure"
"QCL","Crops and livestock products","275","Palestine","5320","Producing Animals/Slaughtered","21116","Meat of goat, fresh or chilled","2000","2000","An","183966","X","Figure from external organization","Unofficial figure"
"QCL","Crops and livestock products","275","Palestine","5417","Yield/Carcass Weight","21116","Meat of goat, fresh or chilled","2001","2001","kg/An","21","X","Figure from external organization",""
"QCL","Crops and livestock products","275","Palestine","5510","Production","21116","Meat of goat, fresh or chilled","2001","2001","t","2919.29","X","Figure from external organization","Unofficial figure"
"QCL","Crops and livestock products","275","Palestine","5320","Producing Animals/Slaughtered","21116","Meat of goat, fresh or chilled","2001","2001","An","137056","X","Figure from external organization","Unofficial figure"
"QCL","Crops and livestock products","275","Palestine","5417","Yield/Carcass Weight","21116","Meat of goat, fresh or chilled","2002","2002","kg/An","22","X","Figure from external organization",""
"QCL","Crops and livestock products","275","Palestine","5510","Production","21116","Meat of goat, fresh or chilled","2002","2002","t","3584.93","X","Figure from external organization","Unofficial figure"
"QCL","Crops and livestock products","275","Palestine","5320","Producing Animals/Slaughtered","21116","Meat of goat, fresh or chilled","2002","2002","An","165969","X","Figure from external organization","Unofficial figure"
"QCL","Crops and livestock products","275","Palestine","5417","Yield/Carcass Weight","21116","Meat of goat, fresh or chilled","2003","2003","kg/An","21","X","Figure from external organization",""
"QCL","Crops and livestock products","275","Palestine","5510","Production","21116","Meat of goat, fresh or chilled","2003","2003","t","4797.44","X","Figure from external organization","Unofficial figure"
"QCL","Crops and livestock products","275","Palestine","5320","Producing Animals/Slaughtered","21116","Meat of goat, fresh or chilled","2003","2003","An","223657","X","Figure from external organization","Unofficial figure"
"QCL","Crops and livestock products","275","Palestine","5417","Yield/Carcass Weight","21116","Meat of goat, fresh or chilled","2004","2004","kg/An","22","E","Estimated value",""
"QCL","Crops and livestock products","275","Palestine","5510","Production","21116","Meat of goat, fresh or chilled","2004","2004","t","4902","E","Estimated value",""
"QCL","Crops and livestock products","275","Palestine","5320","Producing Animals/Slaughtered","21116","Meat of goat, fresh or chilled","2004","2004","An","228000","E","Estimated value",""
"QCL","Crops and livestock products","275","Palestine","5417","Yield/Carcass Weight","21116","Meat of goat, fresh or chilled","2005","2005","kg/An","22","E","Estimated value",""
"QCL","Crops and livestock products","275","Palestine","5510","Production","21116","Meat of goat, fresh or chilled","2005","2005","t","4515","E","Estimated value",""
