Domain Code,Domain,Area Code (M49),Area,Year Code,Year,Item Code,Item,Months Code,Months,Element Code,Element,Unit,Value,Flag,Flag Description,Note
"CP","Consumer Price Indices","275","Palestine","2022","2022","23012","Consumer Prices, General Indices (2015 = 100)","7011","November","6125","Value","","106.716261","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","275","Palestine","2022","2022","23012","Consumer Prices, General Indices (2015 = 100)","7012","December","6125","Value","","106.722483","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","275","Palestine","2023","2023","23012","Consumer Prices, General Indices (2015 = 100)","7001","January","6125","Value","","107.08144","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","275","Palestine","2023","2023","23012","Consumer Prices, General Indices (2015 = 100)","7002","February","6125","Value","","108.040895","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","275","Palestine","2023","2023","23012","Consumer Prices, General Indices (2015 = 100)","7003","March","6125","Value","","109.458038","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","275","Palestine","2023","2023","23012","Consumer Prices, General Indices (2015 = 100)","7004","April","6125","Value","","110.147896","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","275","Palestine","2023","2023","23012","Consumer Prices, General Indices (2015 = 100)","7005","May","6125","Value","","109.862263","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","275","Palestine","2023","2023","23012","Consumer Prices, General Indices (2015 = 100)","7006","June","6125","Value","","109.480724","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","275","Palestine","2023","2023","23012","Consumer Prices, General Indices (2015 = 100)","7007","July","6125","Value","","109.630424","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","275","Palestine","2023","2023","23012","Consumer Prices, General Indices (2015 = 100)","7008","August","6125","Value","","110.438805","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","275","Palestine","2023","2023","23012","Consumer Prices, General Indices (2015 = 100)","7009","September","6125","Value","","111.945787","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","275","Palestine","2023","2023","23012","Consumer Prices, General Indices (2015 = 100)","7010","October","6125","Value","","114.82003","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","275","Palestine","2023","2023","23012","Consumer Prices, General Indices (2015 = 100)","7011","November","6125","Value","","118.831995","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","275","Palestine","2023","2023","23012","Consumer Prices, General Indices (2015 = 100)","7012","December","6125","Value","","122.983679","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","275","Palestine","2024","2024","23012","Consumer Prices, General Indices (2015 = 100)","7001","January","6125","Value","","127.000205","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","275","Palestine","2024","2024","23012","Consumer Prices, General Indices (2015 = 100)","7002","February","6125","Value","","137.410839","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","275","Palestine","2024","2024","23012","Consumer Prices, General Indices (2015 = 100)","7003","March","6125","Value","","149.954561","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","275","Palestine","2024","2024","23012","Consumer Prices, General Indices (2015 = 100)","7004","April","6125","Value","","147.089245","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","275","Palestine","2024","2024","23012","Consumer Prices, General Indices (2015 = 100)","7005","May","6125","Value","","167.258316","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","275","Palestine","2024","2024","23012","Consumer Prices, General Indices (2015 = 100)","7006","June","6125","Value","","168.647549","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","275","Palestine","2024","2024","23012","Consumer Prices, General Indices (2015 = 100)","7007","July","6125","Value","","166.297831","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","275","Palestine","2024","2024","23012","Consumer Prices, General Indices (2015 = 100)","7008","August","6125","Value","","169.157217","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","275","Palestine","2024","2024","23012","Consumer Prices, General Indices (2015 = 100)","7009","September","6125","Value","","179.18021","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","275","Palestine","2024","2024","23012","Consumer Prices, General Indices (2015 = 100)","7010","October","6125","Value","","195.651302","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","275","Palestine","2024","2024","23012","Consumer Prices, General Indices (2015 = 100)","7011","November","6125","Value","","224.515154","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","275","Palestine","2024","2024","23012","Consumer Prices, General Indices (2015 = 100)","7012","December","6125","Value","","231.186962","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","275","Palestine","2025","2025","23012","Consumer Prices, General Indices (2015 = 100)","7001","January","6125","Value","","155.917355","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","275","Palestine","2025","2025","23012","Consumer Prices, General Indices (2015 = 100)","7002","February","6125","Value","","133.960999","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","275","Palestine","2025","2025","23012","Consumer Prices, General Indices (2015 = 100)","7003","March","6125","Value","","152.777501","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","275","Palestine","2025","2025","23012","Consumer Prices, General Indices (2015 = 100)","7004","April","6125","Value","","199.708949","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","275","Palestine","2025","2025","23012","Consumer Prices, General Indices (2015 = 100)","7005","May","6125","Value","","246.829504","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","275","Palestine","2025","2025","23012","Consumer Prices, General Indices (2015 = 100)","7006","June","6125","Value","","255.34638","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","275","Palestine","2025","2025","23012","Consumer Prices, General Indices (2015 = 100)","7007","July","6125","Value","","264.990733","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","275","Palestine","2025","2025","23012","Consumer Prices, General Indices (2015 = 100)","7008","August","6125","Value","","229.135167","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","275","Palestine","2025","2025","23012","Consumer Prices, General Indices (2015 = 100)","7009","September","6125","Value","","210.844","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","275","Palestine","2001","2001","23014","Food price inflation","7001","January","6121","Value","%","-2.405526","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2001","2001","23014","Food price inflation","7002","February","6121","Value","%","-3.299799","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2001","2001","23014","Food price inflation","7003","March","6121","Value","%","-0.426719","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2001","2001","23014","Food price inflation","7004","April","6121","Value","%","0.643299","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2001","2001","23014","Food price inflation","7005","May","6121","Value","%","-0.459355","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2001","2001","23014","Food price inflation","7006","June","6121","Value","%","-0.322367","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2001","2001","23014","Food price inflation","7007","July","6121","Value","%","-0.26556","E","Estimated value",""
